cell_specimen_id,blowout_mv_qc,electrode_0_pa_qc,recording_date_qc,seal_gohm_qc,input_resistance_mohm_qc,initial_access_resistance_mohm_qc,input_access_resistance_ratio_qc,fail_tags_qc,failed_blowout,failed_electrode_0,failed_seal,failed_input_access_resistance,failed_qc,failed_fx_long_squares,failed_fx_short_squares,failed_fx_ramps,failed_fx_chirps,failed_fx_sweep_features,upstroke_downstroke_ratio_short_square,threshold_v_short_square,width_short_square,upstroke_short_square,downstroke_short_square,width_suprathresh_short_square,peak_deltav_short_square,sag,sag_area,sag_tau,v_baseline,rheobase_i,fi_fit_slope,vm_for_sag,input_resistance,input_resistance_ss,tau,latency_rheo,avg_rate_rheo,mean_isi_rheo,upstroke_downstroke_ratio_rheo,threshold_v_rheo,peak_v_rheo,width_rheo,upstroke_rheo,downstroke_rheo,width_suprathresh_rheo,trough_v_rheo,fast_trough_v_rheo,postap_slope_rheo,fast_trough_v_last_rheo,adp_v_last_rheo,adapt_hero,avg_rate_hero,latency_hero,mean_isi_hero,median_isi_hero,isi_cv_hero,ir_late_hero,upstroke_downstroke_ratio_hero,threshold_v_hero,peak_v_hero,width_hero,upstroke_hero,downstroke_hero,width_suprathresh_hero,trough_v_hero,fast_trough_v_hero,postap_slope_hero,ahp_delay_ratio_hero,adapt_mean,isi_cv_mean,ir_late_mean,avg_rate_max,isi_adapt_ratio,width_adapt_ratio,upstroke_adapt_ratio,downstroke_adapt_ratio,threshold_v_adapt_ratio,peak_v_adapt_ratio,ahp_delay_ratio_5spike,trough_slowdeltav_rheo,trough_slowdeltav_hero,fast_trough_deltav_rheo,fast_trough_deltav_hero,peak_deltav_rheo,peak_deltav_hero,first_isi_inv_rheo,first_isi_inv_hero,sag_depol,sag_area_depol,sag_tau_depol,cell_name
1240807530,,12.5625,1/19/23 19:29,1.206615808,238.686576,11.921648,0.049946873,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.771957751,-32.03125381,0.0005,335.1281844,-189.1287668,0.00038,61.81250572,0.26811558,1.673688281,0.234593617,-60.09517288,29.99999809,0.308433733,-83.71875763,216.7187035,136.7617762,0.019163467,0.12808,1,,1.890834301,-34.71875,33.5,0.00048,378.9970175,-200.4390428,0.0004,-59.68750381,-56.15625,-1.01971507,-56.15625,,0.004383096,18,0.02224,0.054568235,0.05576,0.087253518,0.076502732,1.824459924,-35.03125,31.71875381,0.00048,370.22329,-202.9221278,0.00038,-58.50000381,-57.46875381,-0.496870211,0.025469169,0.004133661,0.113035951,0.065564897,42,1.124292186,1.083333333,0.854667669,0.902322576,0.928956733,0.920233522,0.020182131,-3.531253815,-1.03125,-21.4375,-22.43750381,68.21875,66.75000381,,19.28268415,0.275250137,0.765446641,,
1240819773,,35.75312424,1/19/23 20:18,5.032641024,278.202656,14.652859,0.052669731,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,0.392230004,2.144845938,0.108832768,-60.22771072,36,-0.078125,-89.12500763,233.7775826,150.6317653,0.034108332,0.15224,2,0.79486,1.284948252,-32.71875,31.75000191,0.00058,241.0988159,-187.6330938,0.00046,-56.56250381,-56.40625381,3.437227014,-56.43750381,-50.62500381,,2,0.09528,0.24926,0.24926,0,,1.245144815,-31.59375191,31.5625,0.0006,234.0890248,-188.0014453,0.00046,-56.68750381,-56.65625381,3.226620544,0.004973927,0.151526156,0.075763078,,3,,,,,,,,-0.15625,-0.03125,-23.68750381,-25.06250191,64.46875191,63.15625191,1.258083184,4.01187515,0.178691909,0.450176289,,
1240858554,,47.08874893,1/19/23 20:41,3.37224832,573.317696,17.70459,0.030880941,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2.420930894,-34.96875,0.00061,342.0354058,-141.3248411,0.00051,71.56250191,0.056383118,0.769124063,,-54.95539856,10,0.3,-98.81250763,468.6534703,448.2569266,0.039136406,0.20224,1,,2.624306148,-32.43750381,42.75,0.00072,337.0297001,-128.4262129,0.0006,-51.09375381,-51.03125381,1.726939498,-51.03125381,-47.87500381,0.17447442,4,0.08742,0.207966667,0.19932,0.283773893,,2.680162218,-31.87500381,42.53125,0.0007,341.3277971,-127.3534098,0.00058,-51.18750381,-51.00000381,1.03441652,0.006826179,0.176313382,0.290447025,,4,,,,,,,,-0.0625,-0.1875,-18.59375,-19.125,75.18750381,74.40625381,,7.122507123,0.224298581,0,,
1239520667,,14.96437454,1/13/23 18:53,3.852781568,1041.51168,16.307391,0.015657425,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239521645,,26.38562584,1/13/23 19:22,7.862001664,660.579008,15.543517,0.023530141,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239289516,,5.948124886,1/12/23 17:04,2.59307264,1258.34688,19.334056,0.015364647,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2.36072647,-39.68750381,0.0007,329.3807337,-139.525158,0.00054,76.18750763,0.056910817,0.5458675,0.027544236,-69.83543396,20,0.117941176,-103.8125076,602.4773121,615.4799388,0.041295372,0.1588,3,0.23539,2.907959451,-32.40625,41.43750381,0.00082,321.6776008,-110.6196996,0.00066,-57.34375,-55.50000381,-1.508102809,-54.40625,-54.84375381,,1,0.22626,,,,,2.795880999,-33.93750381,38.1875,0.0009,257.0261706,-91.93029699,0.00076,-51.46875381,-51.00000381,-0.502712377,,0.06524632,0.307908082,0.360811376,18,3.032393995,1.288888889,0.516933011,0.774255688,0.889095948,0.747404844,0.015347402,-1.843746185,-0.46875,-23.09375381,-17.0625,73.84375381,72.12500381,4.546694553,,0.18452087,1.599567813,0.271148297,
1239290032,,22.09000015,1/12/23 18:14,2.945433856,1001.498112,12.160596,0.012142405,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2.472724271,-47.78125,0.00064,374.9264072,-151.624834,0.00052,78.21875191,0.042139966,0,,-70.35813904,20,0.257831325,-105.6875076,597.3437428,514.0748839,0.04283957,0.20142,1,,2.58805504,-42.46875381,30.50000191,0.0007,345.6931425,-133.5725621,0.00056,-68.06250763,-66.0625,-0.849527742,-66.0625,,0.009857093,14,0.02954,0.074016923,0.07564,0.080530136,0.077565944,2.563196145,-43.09375381,29.43750191,0.00068,350.1607555,-136.6109871,0.00054,-68.40625763,-67.34375763,-1.511323618,0.041335045,0.00964173,0.093817034,0.082837989,36,1.171428571,1.235294118,0.655674516,0.777293865,0.954160708,0.725308659,0.033139861,-2.000007629,-1.0625,-23.59374619,-24.25000381,72.96875572,72.53125572,,16.2601626,0.087959141,0,,
1239290535,,22.89312553,1/12/23 19:07,1.82831616,367.0536,14.036109,0.038239944,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.68208675,-28.46875095,0.00046,363.2831718,-215.9710032,0.00034,59.20312786,0.083163105,0.44229332,,-62.9295845,29.99999809,0.418485229,-99.25,340.4725194,305.048399,0.031278391,0.15658,5,0.192365,1.683563993,-29.90625,27.15625,0.00048,314.4171601,-186.7568809,0.00036,-53.78125381,-53.71875381,2.620979459,-53.00000381,-49.46875381,-0.000456276,26,0.0335,0.0372752,0.03694,0.034774148,0.094587759,1.646654744,-30.34375191,31.34375,0.00046,347.9113671,-211.2837366,0.00036,-55.75,-55.68750381,2.827770867,0.029810298,0.011969764,0.059188665,0.097397795,57,1.264661842,1,0.944575098,0.967679929,0.962382509,0.986191094,0.005328071,-0.0625,-0.062496185,-23.81250381,-25.34375191,57.0625,61.68750191,6.238303182,26.52519894,0.109326556,0,,
1239292153,,21.86874962,1/12/23 19:50,3.927029504,477.857888,16.258151,0.034022983,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.565260254,-39.12500381,0.00046,314.0962854,-200.6671316,0.00038,64.06250572,0.184541434,1.921338906,0.222847647,-65.59850311,20,0.381308013,-100.6875,287.6562774,226.4588869,0.030976002,0.19802,1,,1.502439349,-32.21875,26.25000191,0.00048,295.5512382,-196.7142557,0.00038,-54.65625381,-54.50000381,2.89971271,-54.50000381,-49.59375381,0.02420616,22,0.03142,0.045752381,0.04934,0.197798662,0.106437454,1.482424512,-32.03125381,21.75000191,0.00048,274.8738087,-185.4217915,0.00038,-53.84375,-53.75,4.297663768,0.020786092,0.072616009,0.223804259,0.106323109,50,2.607344633,1.083333333,0.868361416,0.932209155,0.926103705,0.954545458,0.009968027,-0.15625,-0.09375,-22.28125381,-21.71874619,58.46875191,53.78125572,,49.95004995,0.253780633,1.280743594,0.09688584,
1239043873,,3.53687501,1/11/23 17:53,2.095255936,564.93088,18.608938,0.032940203,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2.196976489,-40.96875381,0.00064,263.1224789,-119.7657236,0.00056,59.59375381,0.071164362,1.190566563,0.486383887,-57.23996735,14,0.50169687,-97.46875763,380.4687858,349.1881092,0.022323522,0.22112,1,,2.185550675,-34.65625381,24.06250191,0.00064,265.6863422,-121.5649425,0.00056,-54.21875381,-52.68750381,1.142973222,-52.68750381,-52.5625,0.008693685,28,0.01322,0.035741481,0.03732,0.118273966,0.055877702,2.195038156,-38.71875381,22.90625191,0.00064,279.6870636,-127.4178596,0.00056,-52.93750381,-52.78125381,0.521566599,0.058382432,0.021386835,0.141910539,0.107346681,67,1.854874892,1.060606061,0.858776553,0.93514208,0.91776028,0.94488189,0.0827984,-1.53125,-0.15625,-18.03125,-14.0625,58.71875572,61.62500572,,42.12299916,0.216702417,0.488305938,,
1239045492,,19.34250069,1/11/23 18:34,1.821310464,519.026592,11.8057,0.022745848,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.307080461,-32.2395846,0.000766667,180.0922415,-137.6981264,0.00062,66.23958588,0.082558006,1.714060313,0.221602795,-54.97986221,29.99999809,0.121394609,-101.1562576,387.9686892,353.355856,0.038550306,0.14084,2,0.52462,1.219021044,-29.46875,32.75000381,0.00084,155.6764122,-127.7060909,0.00064,-52.03125381,-51.84375,1.110747276,-51.28125,-49.34375381,,1,0.08376,,,,,1.124133141,-22.21875,34.50000381,0.00088,137.3955826,-122.2235851,0.00064,-45.96875381,-45.90625381,0.505242847,,0.070367446,0.576951721,0.567339262,21,2.868444249,1.243902439,0.6576652,0.815474238,0.821519065,0.830053722,0.006990858,-0.187503815,-0.0625,-22.375,-23.68750381,62.21875381,56.71875381,1.906141588,,0.423403233,3.565670625,,
1239046015,,18.21312523,1/11/23 19:40,2.845288448,574.119488,17.784306,0.030976663,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2.454281306,-38.31875114,0.001596,155.145612,-80.15996855,0.002988,44.16875229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239046529,,26.14187431,1/11/23 20:30,3.024126976,729.353728,14.827456,0.020329581,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.973708576,-36.18750381,0.00068,227.1544859,-115.0901854,0.0006,57.84375381,0.033937145,0,,-53.37530518,20,0.433333416,-99.46875,495.3559339,478.6795161,0.036415178,0.06394,3,0.35088,1.889327773,-33.15625381,23.34375191,0.00072,214.6141174,-113.5928453,0.0006,-49.59375381,-49.40625381,0.90873548,-48.25,-45.81250381,0.056627023,6,0.0418,0.17846,0.17736,0.161141301,0.138778285,1.893678684,-32.96875381,25.53125191,0.00068,225.7551737,-119.2151422,0.00058,-50.15625,-50.03125381,1.185440979,0.00874041,0.254544702,0.306801841,0.138778285,6,1.357208448,1.147058824,0.7389379,0.87681985,0.902369564,0.900856801,0.00874041,-0.1875,-0.124996185,-16.25,-17.0625,56.50000572,58.50000572,5.205080158,7.654623393,0.251637906,0.598693828,,
1237686545,,7.959374905,1/5/23 21:22,4.09491456,889.90624,15.344453,0.017242775,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2.861783725,-35.72656441,0.000895,228.299555,-79.77281339,0.000835,65.16406679,0.030358171,0,,-58.61484909,14,0.088347917,-96.8125,214.2579257,212.8241716,0.018319455,0.52936,1,,3.35977961,-27.125,38.31250381,0.00102,221.2374587,-65.84880092,0.00094,-46.09375,-34.9375,-0.250759799,-34.9375,-35.09375,0.053529171,15,0.01752,0.069754286,0.07639,0.294047703,0.228815415,3.130123238,-32.96875381,35,0.00092,230.9294206,-73.7764628,0.0009,-36.25000381,-36.03125,-0.030051546,0.284987277,0.088319314,0.460138408,0.194295789,18,3.84822077,1.404255319,0.477010458,0.62657947,0.702107338,0.876576632,0.215490953,-11.15625,-0.218753815,-7.8125,-3.062496185,65.43750381,67.96875381,,53.53319058,0.039721537,0,,
1237687084,,47.70687485,1/5/23 22:38,7.07938304,1377.303424,15.391931,0.01117541,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.712218907,-23.15625191,0.00088,188.6237826,-110.1633569,0.00064,57.18750572,0.034680091,0,,-62.02567291,20,0.033615098,-101.1875076,604.8436165,581.8012445,0.028616062,0.3884,1,,1.888290623,-22.84375,26.03125191,0.0011,136.8471969,-72.47146982,0.00086,-44.90625,-44.40625381,1.075382669,-44.40625381,-44.25,,1,0.3884,,,,,1.888290623,-22.84375,26.03125191,0.0011,136.8471969,-72.47146982,0.00086,-44.90625,-44.40625381,1.075382669,,0.03724505,0.633693623,,41,1.129449838,2.054054054,0.309257875,0.488830983,0.511814951,0.767612133,0.0996139,-0.499996185,-0.499996185,-21.56250381,-21.56250381,48.87500191,48.87500191,,,,,,
1237687768,,-0.740625024,1/5/23 23:35,5.839221248,533.144672,21.938034,0.04114837,initial_access_resistance_mohm 21.938034 exceeds max 20.000000,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1.834905326,-37.54687691,0.00076,161.3953457,-87.95673183,0.00063,46.18750238,0.138969213,1.75453125,0.558756936,-66.12957764,24,0.021105238,-98.18750763,464.6874964,379.5449343,0.029448855,0.3583,1,,1.902042775,-34.375,17.625,0.00086,156.4218179,-82.23885392,0.00076,-45.375,-45.28125381,1.056951784,-45.28125381,-42.90625,0.016473814,28,0.02422,0.03474,0.03726,0.347002261,0.329773031,1.917515354,-37.15625,14.03125095,0.00078,163.3020522,-85.16336096,0.00072,-45.28125381,-45.21875,1.107047712,0.054782218,0.105562301,0.470776353,0.305175136,28,3.11682243,1.170731707,0.641662764,0.827758507,0.847729297,0.863496933,0.007046477,-0.093746185,-0.062503815,-10.90625381,-8.0625,52,51.18750095,,53.36179296,0.075901709,0.683556953,,
1227037291,,9.203749657,11/18/22 21:34,0.997530304,668.588032,13.401031,0.020043779,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.226012313,-44.90625,0.00038,313.4368941,-255.6555843,0.00032,61.65625,0.089359283,1.169906641,1.962967831,-64.88427734,10,0.095121964,-99.09375763,271.0704505,233.3020933,0.024257404,0.26736,2,0.39962,1.090736563,-32.78125,17,0.00042,248.8676908,-228.1648009,0.00032,-56.93750381,-56.93750381,2.493440118,-57.03125,-51.21875,0.015385614,6,0.1481,0.14412,0.13708,0.110818373,0.136463513,1.072252592,-34.125,17.37500191,0.00042,260.7496386,-243.1793035,0.0003,-57.84375381,-57.81250381,4.237264218,0.005490091,0.008896989,0.082943602,0.154167614,7,1.151332426,1.1,0.905391064,0.955165676,0.926259001,0.965454545,0.00555412,0,-0.03125,-24.15625381,-23.68750381,49.78125,51.50000191,2.502377258,7.579202668,0.021768158,0,,
1226975727,,-38.04000092,11/18/22 17:22,3.113131264,550.351104,17.308006,0.031449026,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.597812749,-35.5833346,0.00068,223.7543269,-140.0646782,0.00054,60.72916857,0.046100382,0.484185625,,-58.85041809,20,0.07316065,-101.625,533.3639979,522.0566413,0.031504158,0.16302,2,0.45036,1.449117857,-34.25000381,27,0.00074,196.8633642,-135.8504853,0.00058,-56.37500381,-56.18750381,1.636801626,-54.71875,-47.78125,,2,0.16302,0.45036,0.45036,0,,1.449117857,-34.25000381,27,0.00074,196.8633642,-135.8504853,0.00058,-56.37500381,-56.18750381,1.636801626,0.003374778,0.025069264,0.196443018,,20,1.161538462,1.342857143,0.533289158,0.706959948,0.875091319,0.510460283,0.147937411,-0.1875,-0.1875,-21.9375,-21.9375,61.25000381,61.25000381,2.220445866,2.220445866,0.079235554,0,,
1226989930,,-23.98687553,11/18/22 19:12,1.991826816,532.816736,13.621947,0.025565914,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.861805302,-18.53125191,0.00108,102.6700158,-55.14540949,0.0007,29.43750191,0.000632125,0,,-55.22454071,26,0.014317591,-100.5,447.0312297,452.5833006,0.029711932,0.24756,1,,1.698434341,-20.65625,14.81250095,0.00106,94.56226964,-55.67614087,0.00082,-41.3125,-35.5625,-0.344672506,-35.5625,-34.0625,0.028108301,24,0.0472,0.036211304,0.03162,0.557939502,0.537504784,1.617745975,-19.5,16.59375,0.00112,84.59998859,-52.29497703,0.00088,-34.21875,-34.03125381,0.008811117,0.031906763,-0.007430272,0.26508204,0.333299077,24,0.994712103,1.094339623,0.756716671,0.856372968,0.90529695,0.973737375,0.020562771,-5.75,-0.187496185,-14.90625,-14.53125381,35.46875095,36.09375,,34.27004798,0.109930277,0,,
1227016654,,2.974999905,11/18/22 20:01,1.994149376,480.921056,11.487016,0.02388545,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2.05054792,-35.3125,0.00084,240.9709912,-117.5154157,0.0007,74.50000381,0.183079571,2.187187188,0.135750343,-54.52002335,16,0.325865771,-100.6562576,386.2500191,307.0744246,0.041484139,0.19552,2,0.2883,1.447236072,-29.28125191,35.71875,0.00092,169.7968077,-117.3248864,0.0007,-55.28125,-55.28125,1.678779986,-54.75000381,-49.71875381,0.026850375,17,0.02244,0.058025,0.06031,0.188612523,0.168634497,1.684214776,-31.68750191,37.37500381,0.00088,198.4662455,-117.8390359,0.0007,-55.21875381,-55.1875,2.456546955,0.024890942,0.088311617,0.15551217,0.138920575,44,1.446601942,1.090909091,0.849953643,0.922341958,0.952,0.95864969,0.015507594,0,-0.031253815,-25.99999809,-23.49999809,65.00000191,69.06250572,3.468609088,28.76869965,0.052060854,0,,
1227029028,,-31.31500053,11/18/22 20:52,1.490515328,529.263776,14.227707,0.026882072,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2.056044632,-58.93750381,0.0034,22.50188006,-10.95978393,0.00423,38.92187691,0.06875968,0.994812734,,-57.02267838,59.99999619,0.004408915,-99.46875,390.5381262,336.7004108,0.030359724,0.49526,1,,2.129278976,-16.03125,32.18750381,0.00142,109.1080511,-51.24178293,0.00106,-40.65625381,-40.4375,0.203257546,-40.4375,-37.68750381,,1,0.48466,,,,,1.395893727,-15.06250095,26.875,0.00164,64.90103043,-46.49424894,0.0012,-35.28125381,-35.1875,0.462049336,,-0.343731657,0.807918584,,5,0.092335862,2.933333333,0.091873211,0.330366367,0.127659574,0.447900514,0.156751653,-0.218753815,-0.093753815,-24.40625,-20.12499905,48.21875381,41.93750095,,,0.062599041,0.542038086,,
1226737249,,9.76812458,11/17/22 17:17,181.8429522,674.651968,16.55216,0.024534369,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2.27643918,-29.78125191,0.00072,280.1692237,-123.07345,0.00062,73.28125572,0.058823884,1.385572188,0.00852078,-49.70084763,12,0.5,-98.50000763,432.9688251,409.1596085,0.034444316,0.43182,1,,2.120053507,-30.15625191,42.40625381,0.00078,249.5874811,-117.7269726,0.00066,-47.28125381,-45.71875,2.031873695,-45.71875,-43.28125381,0.059863878,5,0.07726,0.187545,0.18771,0.143444539,,2.260195302,-30.3125,40.125,0.0008,244.6916177,-108.2612717,0.00068,-46.56250381,-46.37500381,0.574191385,0.008697228,0.059863878,0.143444539,,5,1.432390345,1.075,0.817427606,0.911905921,0.956701094,0.936915983,0.008697228,-1.562503815,-0.1875,-15.56249809,-16.06250381,72.56250572,70.4375,,6.49266329,0.1464459,0,,
1226748010,,33.99625015,11/17/22 18:23,1.21215936,628.1552,11.980619,0.019072705,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2.017447732,-34.10937691,0.00067,296.6646992,-147.0902964,0.00057,69.60937691,0.204694465,2.572081406,,-56.84224701,10,0.388888889,-97.56250763,491.4062619,413.7192091,0.029844866,0.86608,1,,1.811975979,-30.90625,21.84375191,0.00082,187.3674654,-103.4050493,0.00064,-53.40625381,-52.25,0.033289388,-52.25,-51.90625381,-0.007528221,5,0.09644,0.187895,0.18195,0.088205115,,1.937403671,-31.65625,19.1875,0.00084,186.6876632,-96.35971373,0.00068,-52.65625381,-52.03125381,-0.176297033,0.014533194,0.019470738,0.062092788,0.089620758,6,0.95502998,1.047619048,0.850192729,0.914162425,0.941757217,0.928338862,0.014533194,-1.156253815,-0.625,-21.34375,-20.37500381,52.75000191,50.84375,,5.55247085,0.058534935,0,,
1226761160,,24.09000015,11/17/22 18:58,0.823523264,242.87848,11.981505,0.049331275,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.545414001,-42.65625,0.00044,388.506215,-251.3929697,0.00038,81.75,0.091033936,1.071205781,0.234210511,-64.28539276,100,0.303318078,-93.8125,257.0312023,234.2713483,0.030260769,0.09448,2,0.22822,1.501216783,-32.28125,30.71875191,0.0005,298.549374,-198.8715936,0.0004,-55.50000381,-55.4375,4.194709741,-55.1875,-48.78125381,0.017542645,18,0.0423,0.056064706,0.05798,0.129373112,0.118695258,1.508797842,-32.28125,31.37500191,0.0005,304.3561512,-201.7209614,0.0004,-56,-55.90625,5.222088624,0.015700483,0.016705977,0.129122552,0.144480043,41,2.769966722,1.08,0.887214338,0.945250237,0.911453321,0.971172964,0.009037192,-0.062503815,-0.09375,-23.15625,-23.625,63.00000191,63.65625191,4.381736921,26.53927813,0.215535074,0.974416094,0.082334034,
1226243650,,-45.94562531,11/15/22 18:03,1.474911232,2633.879296,18.824182,0.007146942,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,7.705587224,-43.82812881,0.00202,28.22670803,-3.872073949,,24.57812786,0.04346944,0,,-54.66761398,440,-6.10E-09,-98.46875763,880.7566166,630.2835339,0.041234256,0.0001,4,0.008266667,3.74517319,-51.96875381,53.37500381,0.0009,312.5866684,-83.46387537,0.00106,-32.96875381,-32.9375,3.72248956,-17.03125,,0.096340009,4,8.00E-05,0.007906667,0.00824,0.155715091,,3.771707758,-52.46875381,53.87500381,0.0009,316.3839725,-83.88348006,0.00108,-31.68750191,-31.65625,4.612819364,0.319565217,0.044235238,0.069773474,,4,,,,,,,,-0.031253815,-0.031251907,19.03125381,20.81250381,105.3437576,106.3437576,145.7725948,159.7444089,,,,
1226248538,,37.05500031,11/15/22 17:28,2.243273984,442.319616,6.0510625,0.013680294,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.753809266,-38.1875,0.00044,431.3761491,-245.9652582,0.00036,76.03125381,0.181757495,2.271470156,0.08367168,-62.78227997,18,0.370672535,-102.46875,463.0513489,359.178041,0.035741744,0.22534,2,0.6295,1.655468904,-35.5,39.84375381,0.00044,413.2193596,-249.6086508,0.00038,-61.43750381,-61.21875381,2.68526603,-61.5,-59.00000381,0.006449231,22,0.02866,0.044318095,0.04548,0.081133916,0.088775909,1.704549801,-36.09375381,39.5625,0.00044,421.8686633,-247.4956514,0.00036,-62.18750381,-62.00000381,1.502582294,0.021425628,0.00463864,0.053770722,0.071094353,50,1.121779033,1.043478261,0.906149346,0.948469111,0.968777986,0.960249419,0.014793741,-0.21875,-0.1875,-25.71875381,-25.90625,75.34375381,75.65625381,1.588562351,26.66666667,0.04582005,0,,
1226263121,,75.25375366,11/15/22 19:51,1.702770816,273.77472,5.4850865,0.020035036,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3.061632047,-36.65625381,0.0007,412.5717809,-134.7555077,0.00056,81.50000763,0.250249982,2.903285313,0.2105374,-56.0957222,40,0.109749274,-90.50000763,311.5624785,210.7635064,0.035994082,0.12362,1,,3.416697636,-33.90625,47.40625381,0.0008,393.6511305,-115.2139207,0.00066,-62.59375,-59.8125,-0.406659713,-59.8125,,0.038436502,7,0.02566,0.117603333,0.12081,0.136574817,,3.239271015,-36.50000381,45.90625381,0.00074,409.5890743,-126.4448305,0.00062,-60.75000381,-59.71875381,-0.46562616,0.0668028,0.0489565,0.186792263,0.149248939,15,1.911550152,1.108108108,0.841208194,0.859755577,0.887445899,0.970489604,0.029098426,-2.78125,-1.03125,-25.90625,-23.21875,81.31250381,82.40625763,,10.72041166,0.32402885,1.829577969,0.112672247,
1226268502,,19.53687477,11/15/22 20:33,1.212105088,224.389968,5.7663625,0.025697951,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3.163223983,-37.5,0.00068,403.3615794,-127.5159715,0.0006,83.40625381,0.293591648,3.758756563,0.343818249,-52.28937531,10,-0.019354839,-90.81250763,289.1203761,192.891646,0.048954742,0.37646,1,,2.888522282,-35.3125,39.28125381,0.0008,319.549994,-110.6274984,0.0007,-60.65625381,-54.09375381,-0.75077514,-54.09375381,,,1,0.0605,,,,,3.038062624,-35.68750381,47.18750381,0.00072,391.2307586,-128.776397,0.0006,-55.28125,-54.59375381,-0.710698003,,0.045979213,0.095042585,,4,,,,,,,,-6.5625,-0.687496185,-18.78125381,-18.90625,74.59375381,82.87500763,,,0.175251424,0,,
1226298605,,38.62625122,11/15/22 21:09,2.807689984,916.078272,6.4951125,0.007090128,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.514582961,-37.3125,0.00048,339.7693425,-224.3319456,0.00036,62.81250191,0.194212615,1.853472188,0.038963763,-71.34672546,14,0.230146721,-98.21875763,519.2186832,384.78764,0.036465134,0.43034,1,,1.539687873,-33.09375,32.5625,0.00046,357.313644,-232.0688824,0.00036,-67.15625763,-63.46875381,1.890846381,-63.46875381,-60.03125381,0.011457697,16,0.03342,0.060962667,0.06192,0.081122529,0.037278107,1.583993749,-33.84375381,29.15625,0.00046,349.4266891,-220.5985278,0.00036,-63.25000381,-63.09375,1.996413969,0.017840943,0.023273277,0.088517771,0.079717536,32,1.095944871,1.086956522,0.89275758,0.955928851,0.946789103,0.968399594,0.011927998,-3.687503815,-0.156253815,-30.37500381,-29.24999619,65.65625,63.00000381,,20.84201751,0.194036007,0.797183672,,
